,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise,Sleeptime,Sleeping_pattern
329,27.0,Female,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
330,30.0,Male,1.0,8.0,3.0,High,1.0,7.0,Normal
331,32.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
332,25.0,Male,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
333,37.0,Female,3.0,10.0,5.0,High,3.0,7.0,Normal
334,54.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
335,55.0,Male,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
336,39.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
337,31.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
338,21.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
339,40.0,Female,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
340,61.0,Female,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
341,11.0,Male,2.0,10.0,4.285714285714286,High,3.0,7.714285714285714,Normal
342,44.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
343,64.0,Male,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
344,26.0,Male,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
345,10.0,Male,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
346,12.0,Female,4.0,3.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
347,38.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
348,28.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
349,55.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
350,32.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
351,18.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
352,55.0,Male,1.0,2.0,1.2857142857142856,Low,3.0,10.714285714285715,High
353,50.0,Female,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
354,49.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
355,28.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
356,27.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
357,7.0,Male,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
358,42.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
359,36.0,Male,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
360,50.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
361,36.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
362,27.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
363,58.0,Male,2.0,9.0,4.0,High,1.0,6.0,Normal
364,25.0,Female,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
365,54.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
366,17.0,Female,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
367,63.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
368,35.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
369,41.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
370,41.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
371,12.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
372,50.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
373,35.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
374,44.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
375,37.0,Male,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
376,43.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
377,35.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
378,38.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
379,11.0,Male,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
380,47.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
381,30.0,Male,1.0,8.0,3.0,High,1.0,7.0,Normal
382,39.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
383,11.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
384,28.0,Male,3.0,10.0,5.0,High,1.0,5.0,Low
385,29.0,Female,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
386,19.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
387,47.0,Female,2.0,2.0,2.0,Low,1.0,8.0,Normal
388,31.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
389,40.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
390,67.0,Female,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
391,32.0,Male,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
392,53.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
393,9.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
394,32.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
395,26.0,Male,2.0,9.0,4.0,High,3.0,8.0,Normal
396,11.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
397,41.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
398,64.0,Male,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
399,22.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
400,33.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
401,48.0,Male,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
402,46.0,Male,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
403,53.0,Male,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
404,33.0,Male,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
405,68.0,Male,3.0,2.0,2.7142857142857144,High,1.0,7.285714285714286,Normal
406,56.0,Female,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
407,6.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
408,36.0,Female,2.0,2.0,2.0,Low,3.0,10.0,High
409,39.0,Female,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
410,30.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
411,47.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
412,28.0,Female,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
413,68.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
414,36.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
415,50.0,Female,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
416,32.0,Female,3.0,5.0,3.571428571428571,High,3.0,8.428571428571429,Normal
417,64.0,Male,2.0,2.0,2.0,Low,2.0,9.0,Normal
418,66.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
419,70.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
420,7.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
421,26.0,Male,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
422,43.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
423,58.0,Male,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
424,37.0,Female,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
425,13.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
426,62.0,Male,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
427,55.0,Female,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
428,27.0,Male,1.0,3.0,1.5714285714285714,Low,2.0,9.428571428571429,Normal
429,49.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
430,60.0,Male,4.0,9.0,5.428571428571429,High,1.0,4.571428571428571,Low
431,54.0,Male,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
432,67.0,Male,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
433,23.0,Male,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
434,42.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
435,35.0,Female,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
436,7.0,Female,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
437,40.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
438,19.0,Male,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
439,20.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
440,30.0,Male,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
441,61.0,Female,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
442,30.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
443,32.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
444,55.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
445,43.0,Male,3.0,3.0,3.0,High,1.0,7.0,Normal
446,43.0,Female,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
447,30.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
448,61.0,Male,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
449,39.0,Female,4.0,6.0,4.571428571428571,High,2.0,6.428571428571429,Normal
450,52.0,Male,3.0,3.0,3.0,High,2.0,8.0,Normal
451,64.0,Female,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
452,17.0,Female,4.0,2.0,3.428571428571429,High,3.0,8.571428571428571,Normal
453,15.0,Female,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
454,6.0,Male,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
455,7.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
456,36.0,Male,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
457,59.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
458,66.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
459,56.0,Male,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
460,33.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
461,44.0,Male,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
462,70.0,Female,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
463,35.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
464,43.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
465,70.0,Male,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
466,47.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
467,44.0,Female,1.0,8.0,3.0,High,2.0,8.0,Normal
468,31.0,Female,4.0,2.0,3.428571428571429,High,2.0,7.571428571428571,Normal
469,53.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
470,57.0,Female,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
471,11.0,Male,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
472,65.0,Male,3.0,10.0,5.0,High,3.0,7.0,Normal
473,25.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
474,20.0,Male,1.0,7.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
475,34.0,Female,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
476,66.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
477,7.0,Female,4.0,5.0,4.285714285714286,High,3.0,7.714285714285714,Normal
478,40.0,Male,1.0,6.0,2.4285714285714284,Low,1.0,7.571428571428571,Normal
479,56.0,Female,4.0,4.0,4.0,High,3.0,8.0,Normal
480,49.0,Male,3.0,4.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
481,60.0,Female,2.0,7.0,3.428571428571429,High,2.0,7.571428571428571,Normal
482,47.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
483,34.0,Male,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
484,21.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
485,57.0,Female,1.0,10.0,3.571428571428571,High,2.0,7.428571428571429,Normal
486,31.0,Male,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
487,47.0,Male,4.0,2.0,3.428571428571429,High,1.0,6.571428571428571,Normal
488,70.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
489,58.0,Male,2.0,8.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
490,42.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
491,35.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
492,37.0,Male,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
493,54.0,Female,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
494,67.0,Male,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
495,65.0,Male,2.0,3.0,2.2857142857142856,Low,3.0,9.714285714285715,High
496,57.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
497,9.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
498,39.0,Male,2.0,9.0,4.0,High,2.0,7.0,Normal
499,18.0,Female,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
500,9.0,Female,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
501,23.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
502,23.0,Male,3.0,2.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
503,42.0,Male,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
504,20.0,Male,4.0,3.0,3.7142857142857144,High,3.0,8.285714285714285,Normal
505,6.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
506,53.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
507,67.0,Female,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
508,14.0,Female,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
509,19.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
510,60.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
511,67.0,Female,1.0,4.0,1.8571428571428572,Low,3.0,10.142857142857142,High
512,43.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
513,45.0,Male,1.0,8.0,3.0,High,2.0,8.0,Normal
514,54.0,Male,1.0,8.0,3.0,High,1.0,7.0,Normal
515,66.0,Male,4.0,7.0,4.857142857142858,High,2.0,6.142857142857142,Normal
516,69.0,Female,2.0,3.0,2.2857142857142856,Low,2.0,8.714285714285715,Normal
517,27.0,Male,3.0,7.0,4.142857142857142,High,3.0,7.857142857142858,Normal
518,23.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
519,59.0,Female,4.0,9.0,5.428571428571429,High,2.0,5.571428571428571,Low
520,43.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
521,57.0,Male,4.0,4.0,4.0,High,2.0,7.0,Normal
522,31.0,Male,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
523,36.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
524,21.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
525,38.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
526,31.0,Female,3.0,6.0,3.8571428571428568,High,1.0,6.142857142857143,Normal
527,16.0,Male,3.0,7.0,4.142857142857142,High,2.0,6.857142857142858,Normal
528,70.0,Female,2.0,6.0,3.142857142857143,High,3.0,8.857142857142858,Normal
529,8.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
530,62.0,Male,3.0,3.0,3.0,High,3.0,9.0,Normal
531,39.0,Female,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
532,21.0,Female,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
533,45.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
534,55.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
535,38.0,Female,4.0,8.0,5.142857142857142,High,2.0,5.857142857142858,Low
536,24.0,Female,2.0,6.0,3.142857142857143,High,1.0,6.857142857142858,Normal
537,49.0,Female,3.0,6.0,3.8571428571428568,High,3.0,8.142857142857142,Normal
538,61.0,Male,2.0,9.0,4.0,High,3.0,8.0,Normal
539,30.0,Female,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
540,13.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
541,41.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
542,70.0,Female,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
543,8.0,Male,2.0,2.0,2.0,Low,1.0,8.0,Normal
544,7.0,Male,2.0,2.0,2.0,Low,3.0,10.0,High
545,29.0,Male,2.0,7.0,3.428571428571429,High,1.0,6.571428571428571,Normal
546,27.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
547,54.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
548,61.0,Male,4.0,3.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
549,27.0,Male,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
550,66.0,Female,2.0,4.0,2.571428571428571,High,1.0,7.428571428571429,Normal
551,19.0,Female,3.0,9.0,4.7142857142857135,High,1.0,5.2857142857142865,Low
552,58.0,Female,2.0,5.0,2.8571428571428568,High,1.0,7.142857142857143,Normal
553,9.0,Male,4.0,4.0,4.0,High,3.0,8.0,Normal
554,10.0,Male,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
555,21.0,Female,1.0,3.0,1.5714285714285714,Low,1.0,8.428571428571429,Normal
556,28.0,Female,4.0,5.0,4.285714285714286,High,1.0,5.714285714285714,Low
557,30.0,Male,1.0,5.0,2.142857142857143,Low,2.0,8.857142857142858,Normal
558,47.0,Female,1.0,10.0,3.571428571428571,High,3.0,8.428571428571429,Normal
559,62.0,Female,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
560,25.0,Male,4.0,10.0,5.7142857142857135,High,2.0,5.2857142857142865,Low
561,19.0,Female,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
562,22.0,Female,4.0,5.0,4.285714285714286,High,2.0,6.714285714285714,Normal
563,67.0,Male,1.0,3.0,1.5714285714285714,Low,3.0,10.428571428571429,High
564,28.0,Male,1.0,7.0,2.7142857142857144,High,2.0,8.285714285714285,Normal
565,44.0,Female,3.0,4.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
566,14.0,Female,4.0,6.0,4.571428571428571,High,3.0,7.428571428571429,Normal
567,66.0,Male,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
568,32.0,Female,2.0,10.0,4.285714285714286,High,1.0,5.714285714285714,Low
569,47.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
570,18.0,Male,3.0,10.0,5.0,High,2.0,6.0,Normal
571,59.0,Male,3.0,4.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
572,66.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
573,57.0,Male,4.0,4.0,4.0,High,1.0,6.0,Normal
574,8.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
575,38.0,Male,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
576,30.0,Male,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
577,33.0,Female,1.0,8.0,3.0,High,3.0,9.0,Normal
578,61.0,Female,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
579,43.0,Female,2.0,9.0,4.0,High,1.0,6.0,Normal
580,61.0,Male,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
581,6.0,Female,4.0,7.0,4.857142857142858,High,1.0,5.142857142857142,Low
582,66.0,Male,2.0,8.0,3.7142857142857144,High,2.0,7.285714285714286,Normal
583,46.0,Male,1.0,10.0,3.571428571428571,High,1.0,6.428571428571429,Normal
584,64.0,Female,3.0,8.0,4.428571428571429,High,3.0,7.571428571428571,Normal
585,60.0,Female,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
586,42.0,Male,2.0,5.0,2.8571428571428568,High,2.0,8.142857142857142,Normal
587,56.0,Male,1.0,9.0,3.2857142857142856,High,2.0,7.714285714285714,Normal
588,20.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
589,65.0,Male,3.0,6.0,3.8571428571428568,High,2.0,7.142857142857143,Normal
590,16.0,Male,4.0,10.0,5.7142857142857135,High,3.0,6.2857142857142865,Normal
591,49.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
592,48.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
593,66.0,Male,3.0,2.0,2.7142857142857144,High,3.0,9.285714285714285,Normal
594,64.0,Female,3.0,10.0,5.0,High,2.0,6.0,Normal
595,22.0,Female,4.0,7.0,4.857142857142858,High,3.0,7.142857142857142,Normal
596,64.0,Female,3.0,5.0,3.571428571428571,High,2.0,7.428571428571429,Normal
597,47.0,Female,1.0,2.0,1.2857142857142856,Low,2.0,9.714285714285715,High
598,18.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
599,11.0,Male,2.0,4.0,2.571428571428571,High,2.0,8.428571428571429,Normal
600,46.0,Female,2.0,10.0,4.285714285714286,High,2.0,6.714285714285714,Normal
601,10.0,Male,3.0,5.0,3.571428571428571,High,1.0,6.428571428571429,Normal
602,44.0,Female,2.0,9.0,4.0,High,2.0,7.0,Normal
603,29.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
604,30.0,Male,1.0,4.0,1.8571428571428572,Low,2.0,9.142857142857142,Normal
605,51.0,Male,2.0,5.0,2.8571428571428568,High,3.0,9.142857142857142,Normal
606,39.0,Female,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
607,39.0,Male,2.0,8.0,3.7142857142857144,High,1.0,6.285714285714286,Normal
608,18.0,Female,4.0,10.0,5.7142857142857135,High,1.0,4.2857142857142865,Low
609,45.0,Male,1.0,4.0,1.8571428571428572,Low,1.0,8.142857142857142,Normal
610,54.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
611,21.0,Male,1.0,8.0,3.0,High,3.0,9.0,Normal
612,63.0,Female,1.0,9.0,3.2857142857142856,High,1.0,6.714285714285714,Normal
613,25.0,Male,4.0,9.0,5.428571428571429,High,3.0,6.571428571428571,Normal
614,24.0,Male,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
615,70.0,Female,2.0,2.0,2.0,Low,2.0,9.0,Normal
616,10.0,Male,1.0,6.0,2.4285714285714284,Low,2.0,8.571428571428571,Normal
617,53.0,Female,3.0,9.0,4.7142857142857135,High,3.0,7.2857142857142865,Normal
618,30.0,Female,1.0,6.0,2.4285714285714284,Low,3.0,9.571428571428571,High
619,61.0,Male,3.0,8.0,4.428571428571429,High,2.0,6.571428571428571,Normal
620,49.0,Male,3.0,7.0,4.142857142857142,High,1.0,5.857142857142858,Low
621,8.0,Female,1.0,2.0,1.2857142857142856,Low,1.0,8.714285714285715,Normal
622,55.0,Female,1.0,5.0,2.142857142857143,Low,1.0,7.857142857142858,Normal
623,30.0,Male,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
624,18.0,Female,2.0,4.0,2.571428571428571,High,3.0,9.428571428571429,Normal
625,36.0,Female,3.0,8.0,4.428571428571429,High,1.0,5.571428571428571,Low
626,38.0,Male,2.0,3.0,2.2857142857142856,Low,1.0,7.714285714285714,Normal
627,66.0,Female,1.0,9.0,3.2857142857142856,High,3.0,8.714285714285715,Normal
628,19.0,Female,2.0,7.0,3.428571428571429,High,3.0,8.571428571428571,Normal
629,43.0,Female,4.0,6.0,4.571428571428571,High,1.0,5.428571428571429,Low
630,26.0,Female,4.0,4.0,4.0,High,1.0,6.0,Normal
631,42.0,Female,3.0,3.0,3.0,High,2.0,8.0,Normal
632,26.0,Female,3.0,9.0,4.7142857142857135,High,2.0,6.2857142857142865,Normal
