,Age,Gender,PC+TV on weekdays,PC+TV on weekends,ScreenTime,Screen_time_exposure,Exercise
448,61.0,Male,4.0,8.0,5.142857142857142,High,2.0
449,39.0,Female,4.0,6.0,4.571428571428571,High,2.0
450,52.0,Male,3.0,3.0,3.0,High,2.0
451,64.0,Female,3.0,5.0,3.571428571428571,High,1.0
452,17.0,Female,4.0,2.0,3.428571428571429,High,3.0
453,15.0,Female,4.0,10.0,5.7142857142857135,High,3.0
454,6.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
455,7.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
456,36.0,Male,3.0,5.0,3.571428571428571,High,2.0
457,59.0,Female,4.0,8.0,5.142857142857142,High,2.0
458,66.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
459,56.0,Male,2.0,10.0,4.285714285714286,High,1.0
460,33.0,Female,3.0,10.0,5.0,High,2.0
461,44.0,Male,2.0,8.0,3.7142857142857144,High,2.0
462,70.0,Female,1.0,9.0,3.2857142857142856,High,3.0
463,35.0,Female,4.0,9.0,5.428571428571429,High,3.0
464,43.0,Female,3.0,6.0,3.8571428571428568,High,1.0
465,70.0,Male,2.0,4.0,2.571428571428571,High,3.0
466,47.0,Male,3.0,3.0,3.0,High,3.0
467,44.0,Female,1.0,8.0,3.0,High,2.0
468,31.0,Female,4.0,2.0,3.428571428571429,High,2.0
469,53.0,Female,3.0,6.0,3.8571428571428568,High,1.0
470,57.0,Female,4.0,5.0,4.285714285714286,High,1.0
471,11.0,Male,3.0,9.0,4.7142857142857135,High,1.0
472,65.0,Male,3.0,10.0,5.0,High,3.0
473,25.0,Male,4.0,10.0,5.7142857142857135,High,2.0
474,20.0,Male,1.0,7.0,2.7142857142857144,High,3.0
475,34.0,Female,3.0,6.0,3.8571428571428568,High,2.0
476,66.0,Female,4.0,6.0,4.571428571428571,High,3.0
477,7.0,Female,4.0,5.0,4.285714285714286,High,3.0
478,40.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
479,56.0,Female,4.0,4.0,4.0,High,3.0
480,49.0,Male,3.0,4.0,3.2857142857142856,High,3.0
481,60.0,Female,2.0,7.0,3.428571428571429,High,2.0
482,47.0,Male,3.0,9.0,4.7142857142857135,High,2.0
483,34.0,Male,2.0,3.0,2.2857142857142856,Low,2.0
484,21.0,Male,2.0,5.0,2.8571428571428568,High,2.0
485,57.0,Female,1.0,10.0,3.571428571428571,High,2.0
486,31.0,Male,3.0,6.0,3.8571428571428568,High,1.0
487,47.0,Male,4.0,2.0,3.428571428571429,High,1.0
488,70.0,Female,3.0,9.0,4.7142857142857135,High,2.0
489,58.0,Male,2.0,8.0,3.7142857142857144,High,3.0
490,42.0,Female,3.0,4.0,3.2857142857142856,High,1.0
491,35.0,Female,4.0,7.0,4.857142857142858,High,3.0
492,37.0,Male,4.0,9.0,5.428571428571429,High,3.0
493,54.0,Female,2.0,6.0,3.142857142857143,High,1.0
494,67.0,Male,3.0,2.0,2.7142857142857144,High,2.0
495,65.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
496,57.0,Male,4.0,10.0,5.7142857142857135,High,2.0
497,9.0,Male,4.0,6.0,4.571428571428571,High,1.0
498,39.0,Male,2.0,9.0,4.0,High,2.0
499,18.0,Female,4.0,3.0,3.7142857142857144,High,1.0
500,9.0,Female,2.0,8.0,3.7142857142857144,High,1.0
501,23.0,Female,4.0,7.0,4.857142857142858,High,3.0
502,23.0,Male,3.0,2.0,2.7142857142857144,High,2.0
503,42.0,Male,4.0,5.0,4.285714285714286,High,2.0
504,20.0,Male,4.0,3.0,3.7142857142857144,High,3.0
505,6.0,Female,4.0,7.0,4.857142857142858,High,3.0
506,53.0,Male,2.0,5.0,2.8571428571428568,High,2.0
507,67.0,Female,3.0,8.0,4.428571428571429,High,1.0
508,14.0,Female,3.0,4.0,3.2857142857142856,High,2.0
509,19.0,Female,1.0,5.0,2.142857142857143,Low,1.0
510,60.0,Male,2.0,5.0,2.8571428571428568,High,2.0
511,67.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
512,43.0,Female,2.0,9.0,4.0,High,2.0
513,45.0,Male,1.0,8.0,3.0,High,2.0
514,54.0,Male,1.0,8.0,3.0,High,1.0
515,66.0,Male,4.0,7.0,4.857142857142858,High,2.0
516,69.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
517,27.0,Male,3.0,7.0,4.142857142857142,High,3.0
518,23.0,Female,2.0,9.0,4.0,High,1.0
519,59.0,Female,4.0,9.0,5.428571428571429,High,2.0
520,43.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
521,57.0,Male,4.0,4.0,4.0,High,2.0
522,31.0,Male,2.0,6.0,3.142857142857143,High,3.0
523,36.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
524,21.0,Female,2.0,6.0,3.142857142857143,High,3.0
525,38.0,Female,3.0,5.0,3.571428571428571,High,2.0
526,31.0,Female,3.0,6.0,3.8571428571428568,High,1.0
527,16.0,Male,3.0,7.0,4.142857142857142,High,2.0
528,70.0,Female,2.0,6.0,3.142857142857143,High,3.0
529,8.0,Female,3.0,4.0,3.2857142857142856,High,1.0
530,62.0,Male,3.0,3.0,3.0,High,3.0
531,39.0,Female,4.0,10.0,5.7142857142857135,High,2.0
532,21.0,Female,4.0,10.0,5.7142857142857135,High,3.0
533,45.0,Female,2.0,4.0,2.571428571428571,High,3.0
534,55.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
535,38.0,Female,4.0,8.0,5.142857142857142,High,2.0
536,24.0,Female,2.0,6.0,3.142857142857143,High,1.0
537,49.0,Female,3.0,6.0,3.8571428571428568,High,3.0
538,61.0,Male,2.0,9.0,4.0,High,3.0
539,30.0,Female,3.0,8.0,4.428571428571429,High,3.0
540,13.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
541,41.0,Female,1.0,4.0,1.8571428571428572,Low,1.0
542,70.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
543,8.0,Male,2.0,2.0,2.0,Low,1.0
544,7.0,Male,2.0,2.0,2.0,Low,3.0
545,29.0,Male,2.0,7.0,3.428571428571429,High,1.0
546,27.0,Male,3.0,6.0,3.8571428571428568,High,2.0
547,54.0,Female,1.0,5.0,2.142857142857143,Low,1.0
548,61.0,Male,4.0,3.0,3.7142857142857144,High,1.0
549,27.0,Male,2.0,7.0,3.428571428571429,High,3.0
550,66.0,Female,2.0,4.0,2.571428571428571,High,1.0
551,19.0,Female,3.0,9.0,4.7142857142857135,High,1.0
552,58.0,Female,2.0,5.0,2.8571428571428568,High,1.0
553,9.0,Male,4.0,4.0,4.0,High,3.0
554,10.0,Male,3.0,8.0,4.428571428571429,High,3.0
555,21.0,Female,1.0,3.0,1.5714285714285714,Low,1.0
556,28.0,Female,4.0,5.0,4.285714285714286,High,1.0
557,30.0,Male,1.0,5.0,2.142857142857143,Low,2.0
558,47.0,Female,1.0,10.0,3.571428571428571,High,3.0
559,62.0,Female,2.0,7.0,3.428571428571429,High,3.0
560,25.0,Male,4.0,10.0,5.7142857142857135,High,2.0
561,19.0,Female,4.0,10.0,5.7142857142857135,High,3.0
562,22.0,Female,4.0,5.0,4.285714285714286,High,2.0
563,67.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
564,28.0,Male,1.0,7.0,2.7142857142857144,High,2.0
565,44.0,Female,3.0,4.0,3.2857142857142856,High,1.0
566,14.0,Female,4.0,6.0,4.571428571428571,High,3.0
567,66.0,Male,1.0,9.0,3.2857142857142856,High,3.0
568,32.0,Female,2.0,10.0,4.285714285714286,High,1.0
569,47.0,Male,1.0,5.0,2.142857142857143,Low,1.0
570,18.0,Male,3.0,10.0,5.0,High,2.0
571,59.0,Male,3.0,4.0,3.2857142857142856,High,2.0
572,66.0,Female,2.0,9.0,4.0,High,2.0
573,57.0,Male,4.0,4.0,4.0,High,1.0
574,8.0,Female,2.0,4.0,2.571428571428571,High,3.0
575,38.0,Male,4.0,6.0,4.571428571428571,High,1.0
576,30.0,Male,1.0,5.0,2.142857142857143,Low,1.0
577,33.0,Female,1.0,8.0,3.0,High,3.0
578,61.0,Female,1.0,9.0,3.2857142857142856,High,2.0
579,43.0,Female,2.0,9.0,4.0,High,1.0
580,61.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
581,6.0,Female,4.0,7.0,4.857142857142858,High,1.0
582,66.0,Male,2.0,8.0,3.7142857142857144,High,2.0
583,46.0,Male,1.0,10.0,3.571428571428571,High,1.0
584,64.0,Female,3.0,8.0,4.428571428571429,High,3.0
585,60.0,Female,1.0,4.0,1.8571428571428572,Low,1.0
586,42.0,Male,2.0,5.0,2.8571428571428568,High,2.0
587,56.0,Male,1.0,9.0,3.2857142857142856,High,2.0
588,20.0,Male,3.0,9.0,4.7142857142857135,High,2.0
589,65.0,Male,3.0,6.0,3.8571428571428568,High,2.0
590,16.0,Male,4.0,10.0,5.7142857142857135,High,3.0
591,49.0,Female,3.0,5.0,3.571428571428571,High,2.0
592,48.0,Male,3.0,5.0,3.571428571428571,High,1.0
593,66.0,Male,3.0,2.0,2.7142857142857144,High,3.0
594,64.0,Female,3.0,10.0,5.0,High,2.0
595,22.0,Female,4.0,7.0,4.857142857142858,High,3.0
596,64.0,Female,3.0,5.0,3.571428571428571,High,2.0
597,47.0,Female,1.0,2.0,1.2857142857142856,Low,2.0
598,18.0,Female,2.0,10.0,4.285714285714286,High,2.0
599,11.0,Male,2.0,4.0,2.571428571428571,High,2.0
600,46.0,Female,2.0,10.0,4.285714285714286,High,2.0
601,10.0,Male,3.0,5.0,3.571428571428571,High,1.0
602,44.0,Female,2.0,9.0,4.0,High,2.0
603,29.0,Female,2.0,2.0,2.0,Low,2.0
604,30.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
605,51.0,Male,2.0,5.0,2.8571428571428568,High,3.0
606,39.0,Female,4.0,9.0,5.428571428571429,High,3.0
607,39.0,Male,2.0,8.0,3.7142857142857144,High,1.0
608,18.0,Female,4.0,10.0,5.7142857142857135,High,1.0
609,45.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
610,54.0,Female,1.0,5.0,2.142857142857143,Low,1.0
611,21.0,Male,1.0,8.0,3.0,High,3.0
612,63.0,Female,1.0,9.0,3.2857142857142856,High,1.0
613,25.0,Male,4.0,9.0,5.428571428571429,High,3.0
614,24.0,Male,3.0,9.0,4.7142857142857135,High,2.0
615,70.0,Female,2.0,2.0,2.0,Low,2.0
616,10.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
617,53.0,Female,3.0,9.0,4.7142857142857135,High,3.0
618,30.0,Female,1.0,6.0,2.4285714285714284,Low,3.0
619,61.0,Male,3.0,8.0,4.428571428571429,High,2.0
620,49.0,Male,3.0,7.0,4.142857142857142,High,1.0
621,8.0,Female,1.0,2.0,1.2857142857142856,Low,1.0
622,55.0,Female,1.0,5.0,2.142857142857143,Low,1.0
623,30.0,Male,2.0,4.0,2.571428571428571,High,3.0
624,18.0,Female,2.0,4.0,2.571428571428571,High,3.0
625,36.0,Female,3.0,8.0,4.428571428571429,High,1.0
626,38.0,Male,2.0,3.0,2.2857142857142856,Low,1.0
627,66.0,Female,1.0,9.0,3.2857142857142856,High,3.0
628,19.0,Female,2.0,7.0,3.428571428571429,High,3.0
629,43.0,Female,4.0,6.0,4.571428571428571,High,1.0
630,26.0,Female,4.0,4.0,4.0,High,1.0
631,42.0,Female,3.0,3.0,3.0,High,2.0
632,26.0,Female,3.0,9.0,4.7142857142857135,High,2.0
633,29.0,Female,2.0,10.0,4.285714285714286,High,3.0
634,17.0,Male,3.0,4.0,3.2857142857142856,High,2.0
635,17.0,Male,1.0,6.0,2.4285714285714284,Low,3.0
636,8.0,Female,3.0,8.0,4.428571428571429,High,2.0
637,64.0,Male,1.0,10.0,3.571428571428571,High,3.0
638,26.0,Male,3.0,2.0,2.7142857142857144,High,1.0
639,55.0,Female,2.0,3.0,2.2857142857142856,Low,1.0
640,13.0,Female,4.0,10.0,5.7142857142857135,High,3.0
641,51.0,Male,4.0,4.0,4.0,High,3.0
642,9.0,Female,3.0,2.0,2.7142857142857144,High,3.0
643,42.0,Female,3.0,5.0,3.571428571428571,High,1.0
644,49.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
645,43.0,Female,2.0,9.0,4.0,High,1.0
646,68.0,Male,4.0,8.0,5.142857142857142,High,1.0
647,46.0,Female,2.0,5.0,2.8571428571428568,High,2.0
648,34.0,Female,3.0,7.0,4.142857142857142,High,2.0
649,64.0,Male,3.0,8.0,4.428571428571429,High,2.0
650,61.0,Male,1.0,7.0,2.7142857142857144,High,2.0
651,47.0,Female,1.0,8.0,3.0,High,3.0
652,19.0,Male,3.0,10.0,5.0,High,1.0
653,38.0,Female,3.0,7.0,4.142857142857142,High,1.0
654,53.0,Male,4.0,6.0,4.571428571428571,High,2.0
655,51.0,Female,4.0,9.0,5.428571428571429,High,1.0
656,7.0,Male,3.0,7.0,4.142857142857142,High,1.0
657,61.0,Male,2.0,4.0,2.571428571428571,High,2.0
658,28.0,Female,2.0,10.0,4.285714285714286,High,1.0
659,44.0,Female,1.0,6.0,2.4285714285714284,Low,1.0
660,13.0,Male,3.0,10.0,5.0,High,1.0
661,48.0,Male,1.0,5.0,2.142857142857143,Low,1.0
662,17.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
663,19.0,Female,1.0,8.0,3.0,High,1.0
664,35.0,Male,2.0,2.0,2.0,Low,2.0
665,6.0,Male,3.0,5.0,3.571428571428571,High,2.0
666,19.0,Male,3.0,6.0,3.8571428571428568,High,1.0
667,28.0,Male,2.0,6.0,3.142857142857143,High,2.0
668,67.0,Male,4.0,8.0,5.142857142857142,High,3.0
669,44.0,Female,4.0,6.0,4.571428571428571,High,2.0
670,25.0,Male,3.0,9.0,4.7142857142857135,High,2.0
671,19.0,Male,2.0,4.0,2.571428571428571,High,3.0
672,31.0,Male,2.0,2.0,2.0,Low,1.0
673,19.0,Male,4.0,2.0,3.428571428571429,High,2.0
674,45.0,Male,3.0,8.0,4.428571428571429,High,2.0
675,7.0,Female,4.0,8.0,5.142857142857142,High,3.0
676,44.0,Female,1.0,5.0,2.142857142857143,Low,3.0
677,10.0,Female,4.0,8.0,5.142857142857142,High,2.0
678,33.0,Female,2.0,10.0,4.285714285714286,High,1.0
679,34.0,Male,4.0,5.0,4.285714285714286,High,3.0
680,57.0,Female,4.0,3.0,3.7142857142857144,High,1.0
681,61.0,Male,3.0,10.0,5.0,High,3.0
682,7.0,Female,3.0,8.0,4.428571428571429,High,1.0
683,24.0,Male,4.0,4.0,4.0,High,3.0
684,18.0,Female,4.0,10.0,5.7142857142857135,High,2.0
685,62.0,Female,1.0,9.0,3.2857142857142856,High,2.0
686,40.0,Female,2.0,6.0,3.142857142857143,High,2.0
687,59.0,Female,4.0,5.0,4.285714285714286,High,2.0
688,64.0,Male,3.0,8.0,4.428571428571429,High,1.0
689,39.0,Male,3.0,5.0,3.571428571428571,High,3.0
690,60.0,Male,3.0,8.0,4.428571428571429,High,2.0
691,56.0,Female,1.0,8.0,3.0,High,1.0
692,28.0,Female,2.0,6.0,3.142857142857143,High,1.0
693,59.0,Female,3.0,8.0,4.428571428571429,High,1.0
694,37.0,Female,1.0,5.0,2.142857142857143,Low,3.0
695,34.0,Female,2.0,10.0,4.285714285714286,High,2.0
696,70.0,Male,4.0,3.0,3.7142857142857144,High,3.0
697,67.0,Female,3.0,4.0,3.2857142857142856,High,3.0
698,70.0,Female,3.0,7.0,4.142857142857142,High,2.0
699,63.0,Female,1.0,8.0,3.0,High,3.0
700,45.0,Female,4.0,2.0,3.428571428571429,High,3.0
701,55.0,Male,1.0,10.0,3.571428571428571,High,1.0
702,8.0,Female,4.0,10.0,5.7142857142857135,High,3.0
703,39.0,Male,1.0,10.0,3.571428571428571,High,1.0
704,30.0,Male,2.0,9.0,4.0,High,2.0
705,18.0,Female,4.0,7.0,4.857142857142858,High,1.0
706,66.0,Female,3.0,2.0,2.7142857142857144,High,3.0
707,67.0,Male,4.0,5.0,4.285714285714286,High,3.0
708,69.0,Female,1.0,7.0,2.7142857142857144,High,3.0
709,60.0,Female,3.0,4.0,3.2857142857142856,High,1.0
710,15.0,Male,1.0,5.0,2.142857142857143,Low,3.0
711,52.0,Female,1.0,9.0,3.2857142857142856,High,2.0
712,35.0,Female,2.0,9.0,4.0,High,1.0
713,23.0,Male,4.0,10.0,5.7142857142857135,High,2.0
714,37.0,Female,4.0,8.0,5.142857142857142,High,1.0
715,56.0,Male,3.0,7.0,4.142857142857142,High,2.0
716,65.0,Female,4.0,9.0,5.428571428571429,High,1.0
717,53.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
718,52.0,Male,2.0,3.0,2.2857142857142856,Low,2.0
719,31.0,Female,2.0,2.0,2.0,Low,3.0
720,27.0,Female,4.0,6.0,4.571428571428571,High,3.0
721,38.0,Male,3.0,3.0,3.0,High,1.0
722,15.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
723,37.0,Male,2.0,7.0,3.428571428571429,High,2.0
724,18.0,Female,3.0,7.0,4.142857142857142,High,1.0
725,70.0,Female,4.0,9.0,5.428571428571429,High,2.0
726,59.0,Male,4.0,6.0,4.571428571428571,High,2.0
727,61.0,Female,4.0,3.0,3.7142857142857144,High,2.0
728,32.0,Male,4.0,10.0,5.7142857142857135,High,2.0
729,61.0,Female,2.0,7.0,3.428571428571429,High,1.0
730,35.0,Male,1.0,7.0,2.7142857142857144,High,1.0
731,66.0,Male,3.0,3.0,3.0,High,2.0
732,50.0,Female,2.0,10.0,4.285714285714286,High,1.0
733,19.0,Female,1.0,10.0,3.571428571428571,High,3.0
734,24.0,Female,2.0,7.0,3.428571428571429,High,2.0
735,49.0,Male,3.0,7.0,4.142857142857142,High,2.0
736,68.0,Male,4.0,9.0,5.428571428571429,High,2.0
737,47.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
738,28.0,Female,3.0,5.0,3.571428571428571,High,2.0
739,41.0,Female,4.0,7.0,4.857142857142858,High,3.0
740,20.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
741,45.0,Female,1.0,6.0,2.4285714285714284,Low,2.0
742,56.0,Female,2.0,10.0,4.285714285714286,High,3.0
743,32.0,Female,3.0,6.0,3.8571428571428568,High,3.0
744,58.0,Male,2.0,7.0,3.428571428571429,High,3.0
745,56.0,Male,4.0,2.0,3.428571428571429,High,2.0
746,51.0,Female,3.0,2.0,2.7142857142857144,High,2.0
747,36.0,Female,2.0,7.0,3.428571428571429,High,1.0
748,42.0,Male,3.0,2.0,2.7142857142857144,High,3.0
749,28.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
750,21.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
751,27.0,Female,1.0,10.0,3.571428571428571,High,3.0
752,14.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
753,53.0,Male,1.0,6.0,2.4285714285714284,Low,1.0
754,16.0,Male,1.0,6.0,2.4285714285714284,Low,3.0
755,69.0,Male,3.0,7.0,4.142857142857142,High,2.0
756,54.0,Male,3.0,10.0,5.0,High,3.0
757,8.0,Male,2.0,2.0,2.0,Low,2.0
758,65.0,Female,3.0,3.0,3.0,High,2.0
759,53.0,Female,1.0,4.0,1.8571428571428572,Low,3.0
760,6.0,Female,1.0,5.0,2.142857142857143,Low,2.0
761,11.0,Male,3.0,2.0,2.7142857142857144,High,3.0
762,57.0,Male,4.0,10.0,5.7142857142857135,High,2.0
763,34.0,Female,4.0,5.0,4.285714285714286,High,2.0
764,6.0,Female,4.0,7.0,4.857142857142858,High,1.0
765,36.0,Male,4.0,2.0,3.428571428571429,High,1.0
766,15.0,Female,1.0,10.0,3.571428571428571,High,3.0
767,34.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
768,17.0,Female,2.0,3.0,2.2857142857142856,Low,3.0
769,38.0,Male,4.0,8.0,5.142857142857142,High,2.0
770,52.0,Female,2.0,5.0,2.8571428571428568,High,1.0
771,12.0,Male,1.0,5.0,2.142857142857143,Low,1.0
772,48.0,Male,3.0,8.0,4.428571428571429,High,2.0
773,26.0,Male,3.0,10.0,5.0,High,1.0
774,46.0,Male,1.0,4.0,1.8571428571428572,Low,2.0
775,36.0,Female,3.0,3.0,3.0,High,2.0
776,40.0,Male,4.0,6.0,4.571428571428571,High,3.0
777,15.0,Female,3.0,5.0,3.571428571428571,High,1.0
778,24.0,Male,4.0,10.0,5.7142857142857135,High,1.0
779,15.0,Male,4.0,10.0,5.7142857142857135,High,1.0
780,38.0,Male,4.0,10.0,5.7142857142857135,High,2.0
781,64.0,Female,3.0,3.0,3.0,High,1.0
782,17.0,Male,2.0,10.0,4.285714285714286,High,1.0
783,32.0,Male,3.0,2.0,2.7142857142857144,High,1.0
784,44.0,Female,4.0,3.0,3.7142857142857144,High,3.0
785,63.0,Female,3.0,3.0,3.0,High,2.0
786,57.0,Male,3.0,8.0,4.428571428571429,High,1.0
787,51.0,Female,2.0,4.0,2.571428571428571,High,3.0
788,69.0,Female,3.0,9.0,4.7142857142857135,High,1.0
789,12.0,Female,4.0,2.0,3.428571428571429,High,3.0
790,22.0,Male,1.0,2.0,1.2857142857142856,Low,1.0
791,51.0,Female,4.0,2.0,3.428571428571429,High,1.0
792,12.0,Male,3.0,4.0,3.2857142857142856,High,2.0
793,57.0,Female,4.0,8.0,5.142857142857142,High,3.0
794,64.0,Male,4.0,6.0,4.571428571428571,High,3.0
795,42.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
796,66.0,Male,4.0,9.0,5.428571428571429,High,2.0
797,44.0,Male,1.0,10.0,3.571428571428571,High,1.0
798,66.0,Male,1.0,8.0,3.0,High,3.0
799,24.0,Male,4.0,10.0,5.7142857142857135,High,1.0
800,22.0,Male,4.0,3.0,3.7142857142857144,High,2.0
801,34.0,Male,4.0,3.0,3.7142857142857144,High,3.0
802,57.0,Male,3.0,3.0,3.0,High,1.0
803,8.0,Female,1.0,5.0,2.142857142857143,Low,3.0
804,51.0,Female,1.0,4.0,1.8571428571428572,Low,2.0
805,68.0,Male,1.0,9.0,3.2857142857142856,High,1.0
806,48.0,Female,1.0,2.0,1.2857142857142856,Low,2.0
807,60.0,Female,3.0,2.0,2.7142857142857144,High,2.0
808,40.0,Male,1.0,8.0,3.0,High,1.0
809,24.0,Female,2.0,6.0,3.142857142857143,High,2.0
810,24.0,Female,2.0,8.0,3.7142857142857144,High,3.0
811,11.0,Male,3.0,4.0,3.2857142857142856,High,1.0
812,16.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
813,38.0,Female,2.0,5.0,2.8571428571428568,High,2.0
814,25.0,Male,2.0,2.0,2.0,Low,1.0
815,59.0,Male,1.0,9.0,3.2857142857142856,High,2.0
816,7.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
817,31.0,Male,1.0,3.0,1.5714285714285714,Low,2.0
818,50.0,Female,1.0,5.0,2.142857142857143,Low,3.0
819,63.0,Female,1.0,3.0,1.5714285714285714,Low,1.0
820,43.0,Male,4.0,4.0,4.0,High,3.0
821,40.0,Male,4.0,10.0,5.7142857142857135,High,2.0
822,44.0,Male,2.0,4.0,2.571428571428571,High,3.0
823,30.0,Male,4.0,6.0,4.571428571428571,High,2.0
824,69.0,Male,2.0,4.0,2.571428571428571,High,2.0
825,43.0,Female,1.0,4.0,1.8571428571428572,Low,1.0
826,66.0,Female,3.0,8.0,4.428571428571429,High,2.0
827,26.0,Female,3.0,2.0,2.7142857142857144,High,1.0
828,62.0,Male,1.0,10.0,3.571428571428571,High,2.0
829,55.0,Female,4.0,9.0,5.428571428571429,High,2.0
830,42.0,Male,2.0,3.0,2.2857142857142856,Low,2.0
831,20.0,Male,3.0,9.0,4.7142857142857135,High,2.0
832,70.0,Female,4.0,4.0,4.0,High,3.0
833,40.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
834,65.0,Female,1.0,3.0,1.5714285714285714,Low,3.0
835,53.0,Female,4.0,7.0,4.857142857142858,High,1.0
836,38.0,Male,3.0,3.0,3.0,High,1.0
837,22.0,Male,4.0,10.0,5.7142857142857135,High,1.0
838,7.0,Female,1.0,9.0,3.2857142857142856,High,2.0
839,43.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
840,59.0,Male,4.0,4.0,4.0,High,2.0
841,53.0,Female,4.0,3.0,3.7142857142857144,High,1.0
842,30.0,Male,4.0,10.0,5.7142857142857135,High,1.0
843,34.0,Male,2.0,4.0,2.571428571428571,High,3.0
844,21.0,Female,1.0,10.0,3.571428571428571,High,2.0
845,36.0,Female,2.0,8.0,3.7142857142857144,High,2.0
846,47.0,Female,1.0,3.0,1.5714285714285714,Low,2.0
847,62.0,Male,1.0,10.0,3.571428571428571,High,1.0
848,22.0,Female,3.0,4.0,3.2857142857142856,High,3.0
849,51.0,Female,4.0,5.0,4.285714285714286,High,1.0
850,67.0,Female,4.0,3.0,3.7142857142857144,High,1.0
851,9.0,Female,3.0,4.0,3.2857142857142856,High,1.0
852,39.0,Female,1.0,5.0,2.142857142857143,Low,3.0
853,58.0,Male,4.0,9.0,5.428571428571429,High,2.0
854,14.0,Male,4.0,3.0,3.7142857142857144,High,2.0
855,50.0,Female,1.0,9.0,3.2857142857142856,High,3.0
856,16.0,Male,3.0,4.0,3.2857142857142856,High,1.0
857,50.0,Male,1.0,6.0,2.4285714285714284,Low,2.0
858,44.0,Male,2.0,7.0,3.428571428571429,High,2.0
859,64.0,Female,4.0,3.0,3.7142857142857144,High,3.0
860,7.0,Female,2.0,9.0,4.0,High,3.0
861,16.0,Male,1.0,2.0,1.2857142857142856,Low,3.0
862,56.0,Female,4.0,5.0,4.285714285714286,High,2.0
863,53.0,Female,2.0,10.0,4.285714285714286,High,1.0
864,12.0,Female,1.0,3.0,1.5714285714285714,Low,1.0
865,6.0,Female,3.0,5.0,3.571428571428571,High,3.0
866,17.0,Female,2.0,2.0,2.0,Low,1.0
867,35.0,Male,1.0,3.0,1.5714285714285714,Low,3.0
868,45.0,Male,1.0,4.0,1.8571428571428572,Low,1.0
869,24.0,Male,4.0,8.0,5.142857142857142,High,1.0
870,55.0,Male,3.0,2.0,2.7142857142857144,High,3.0
871,6.0,Female,2.0,4.0,2.571428571428571,High,2.0
872,64.0,Male,2.0,3.0,2.2857142857142856,Low,3.0
873,26.0,Female,2.0,3.0,2.2857142857142856,Low,2.0
874,57.0,Male,3.0,9.0,4.7142857142857135,High,3.0
875,20.0,Female,2.0,5.0,2.8571428571428568,High,1.0
876,62.0,Male,3.0,9.0,4.7142857142857135,High,1.0
877,59.0,Female,2.0,4.0,2.571428571428571,High,2.0
878,25.0,Female,4.0,9.0,5.428571428571429,High,3.0
879,50.0,Male,4.0,6.0,4.571428571428571,High,3.0
880,39.0,Female,2.0,3.0,2.2857142857142856,Low,1.0
881,16.0,Female,2.0,6.0,3.142857142857143,High,1.0
882,65.0,Male,2.0,9.0,4.0,High,3.0
883,40.0,Male,3.0,6.0,3.8571428571428568,High,2.0
884,38.0,Male,3.0,3.0,3.0,High,1.0
885,63.0,Male,2.0,8.0,3.7142857142857144,High,3.0
886,15.0,Female,4.0,7.0,4.857142857142858,High,2.0
887,35.0,Male,3.0,3.0,3.0,High,2.0
888,22.0,Female,4.0,4.0,4.0,High,3.0
889,30.0,Female,2.0,3.0,2.2857142857142856,Low,1.0
890,61.0,Male,4.0,8.0,5.142857142857142,High,1.0
891,38.0,Male,3.0,5.0,3.571428571428571,High,3.0
892,37.0,Female,3.0,10.0,5.0,High,3.0
893,55.0,Male,3.0,3.0,3.0,High,2.0
894,61.0,Male,3.0,3.0,3.0,High,2.0
895,50.0,Male,1.0,8.0,3.0,High,1.0
896,30.0,Female,1.0,2.0,1.2857142857142856,Low,3.0
897,64.0,Male,1.0,8.0,3.0,High,2.0
